date,source,source_group,tipo,pronostico,quota,probabilita_stimata,prob_calibrata,stake_old,stake_new,edge_new,low_value,esito,pl,pl_old,pl_new,delta_pl
2026-03-22,C,C,SEGNO,1,1.7,48.0,42.86,4,1,-27.14,True,False,-1.0,-4.0,-1.0,3.0
2026-03-22,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.52,57.0,70.77,10,4,7.57,False,True,0.52,5.2,2.08,-3.12
2026-03-22,C_screm,C-derivati,DOPPIA_CHANCE,1X,1.4,49.0,57.61,4,1,-19.35,True,True,0.4,1.6,0.4,-1.2000000000000002
2026-03-22,C_dc_conv,C-derivati,DOPPIA_CHANCE,1X,1.41,70.0,51.11,7,1,-27.93,True,False,-1.0,-7.0,-1.0,6.0
2026-03-22,C,C,GOL,Goal,1.7,62.0,55.32,2,1,-5.96,True,False,-1.0,-2.0,-1.0,1.0
2026-03-22,C,C,SEGNO,2,4.1,40.0,42.86,3,6,75.73,False,False,-2.0,-6.0,-12.0,-6.0
2026-03-22,C,C,SEGNO,2,1.8,75.0,57.89,9,1,4.2,False,False,-5.0,-45.0,-5.0,40.0
2026-03-22,C,C,SEGNO,1,1.62,67.0,60.61,9,1,-1.81,True,True,1.24,11.16,1.24,-9.92
2026-03-22,A+S,A+S,GOL,Over 1.5,1.42,53.0,61.32,3,1,-12.93,True,True,0.42,1.26,0.42,-0.8400000000000001
2026-03-22,A+S,A+S,GOL,Over 1.5,1.35,60.9,66.38,6,1,-10.39,True,True,0.35,2.0999999999999996,0.35,-1.7499999999999996
2026-03-22,C,C,GOL,Goal,1.45,76.0,69.86,5,1,1.3,False,True,1.35,6.75,1.35,-5.4
2026-03-22,C_screm,C-derivati,DOPPIA_CHANCE,1X,1.46,44.0,57.61,1,1,-15.89,True,True,0.46,0.46,0.46,0.0
2026-03-22,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.94,40.0,57.61,3,3,11.76,False,False,-1.0,-3.0,-3.0,0.0
2026-03-22,C_dc_conv,C-derivati,DOPPIA_CHANCE,X2,1.7,70.0,51.11,2,1,-13.11,True,False,-2.0,-4.0,-2.0,2.0
2026-03-22,C,C,GOL,Goal,2.3,58.0,44.83,2,1,3.11,False,False,-2.0,-4.0,-2.0,2.0
2026-03-22,A,A,GOL,Under 3.5,1.4,54.1,63.16,4,1,-11.58,True,False,-1.0,-4.0,-1.0,3.0
2026-03-22,A,A,GOL,Under 2.5,1.47,60.9,62.5,6,1,-8.13,True,False,-1.0,-6.0,-1.0,5.0
2026-03-22,C_as_u25_rec,C-derivati,GOL,Under 2.5,1.65,67.0,64.81,3,3,6.94,False,True,0.65,1.9500000000000002,1.9500000000000002,0.0
2026-03-22,C,C,GOL,Goal,1.67,67.0,55.32,3,1,-7.62,True,True,1.34,4.0200000000000005,1.34,-2.6800000000000006
2026-03-22,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,1.51,70.0,51.11,6,1,-22.82,True,True,0.51,3.06,0.51,-2.55
2026-03-22,C,C,SEGNO,2,2.0,61.0,60.61,8,5,21.22,False,False,-2.0,-16.0,-10.0,6.0
2026-03-23,A+S,A+S,GOL,Over 2.5,1.5,64.0,66.38,6,1,-0.43,True,False,-1.0,-6.0,-1.0,5.0
2026-03-23,A,A,GOL,Under 2.5,1.38,74.9,84.56,4,10,16.7,False,True,0.76,3.04,7.6,4.56
2026-03-23,C,C,GOL,Goal,2.2,73.0,69.86,6,10,53.69,False,True,7.2,43.2,72.0,28.799999999999997
2026-03-23,C_xdraw,C-derivati,SEGNO,X,3.25,70.0,42.11,3,4,36.86,False,False,-4.0,-12.0,-16.0,-4.0
2026-03-23,C,C,SEGNO,2,1.67,80.0,67.35,1,5,12.47,False,False,-6.0,-6.0,-30.0,-24.0
2026-03-23,A,A,GOL,Under 2.5,1.53,61.0,62.5,6,1,-4.37,True,True,0.53,3.18,0.53,-2.6500000000000004
2026-03-23,C,C,GOL,Goal,2.05,58.0,44.83,2,1,-8.1,True,False,-2.0,-4.0,-2.0,2.0
2026-03-23,C,C,SEGNO,1,1.62,56.0,60.55,2,1,-1.91,True,False,-1.0,-2.0,-1.0,1.0
2026-03-23,C_hw,C-derivati,SEGNO,1,1.62,75.0,42.11,1,1,-31.78,True,True,1.86,1.86,1.86,0.0
2026-03-23,A+S,A+S,GOL,Over 1.5,1.43,54.3,61.32,4,1,-12.31,True,True,0.43,1.72,0.43,-1.29
2026-03-23,C_xdraw,C-derivati,SEGNO,X,2.9,70.0,42.11,5,3,22.12,False,False,-4.0,-20.0,-12.0,8.0
2026-03-24,A,A,GOL,Under 2.5,1.37,66.3,62.5,5,1,-14.37,True,True,0.37,1.85,0.37,-1.48
2026-03-24,A,A,GOL,Under 2.5,1.5,62.4,62.5,5,1,-6.25,True,False,-1.0,-5.0,-1.0,4.0
2026-03-26,C_screm_o15,C-derivati,GOL,Over 1.5,1.7,85.0,70.81,5,7,20.38,False,True,3.5,17.5,24.5,7.0
2026-03-27,C,C,SEGNO,2,5.25,61.0,60.61,8,10,218.2,False,False,-5.0,-40.0,-50.0,-10.0
2026-03-27,A,A,GOL,Under 2.5,1.4,69.3,62.5,8,1,-12.5,True,False,-1.0,-8.0,-1.0,7.0
2026-03-27,C_screm,C-derivati,DOPPIA_CHANCE,X2,2.19,65.0,63.64,6,8,39.37,False,True,1.19,7.14,9.52,2.38
2026-03-27,C,C,SEGNO,1,1.67,77.0,57.89,9,1,-3.32,True,True,3.35,30.150000000000002,3.35,-26.8
2026-03-27,C_hw,C-derivati,SEGNO,1,2.3,75.0,42.11,7,1,-3.15,True,True,5.2,36.4,5.2,-31.2
2026-03-27,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.99,61.0,63.64,8,7,26.64,False,False,-1.0,-8.0,-7.0,1.0
2026-03-28,C_as_u25_rec,C-derivati,GOL,Under 2.5,2.3,67.0,64.81,3,9,49.06,False,True,3.9,11.7,35.1,23.400000000000002
2026-03-28,C,C,GOL,Goal,1.8,65.0,55.32,4,1,-0.42,True,False,-4.0,-16.0,-4.0,12.0
2026-03-28,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,1.62,70.0,51.11,6,1,-17.2,True,False,-6.0,-36.0,-6.0,30.0
2026-03-28,C,C,SEGNO,2,1.68,75.0,57.89,9,1,-2.74,True,True,6.12,55.08,6.12,-48.96
2026-03-28,C,C,SEGNO,1,1.76,71.0,57.89,9,1,1.89,False,True,6.84,61.56,6.84,-54.72
2026-03-28,A+S,A+S,DOPPIA_CHANCE,1X,1.41,59.5,84.17,8,10,18.68,False,True,3.28,26.24,32.8,6.559999999999999
2026-03-28,C,C,SEGNO,2,3.8,60.0,60.61,8,10,130.32,False,True,22.4,179.2,224.0,44.80000000000001
2026-03-28,A+S,A+S,DOPPIA_CHANCE,1X,1.35,57.7,84.17,9,10,13.63,False,True,3.15,28.349999999999998,31.5,3.150000000000002
2026-03-28,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.55,57.0,70.77,10,4,9.69,False,True,5.5,55.0,22.0,-33.0
2026-03-28,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.55,40.0,57.61,3,1,-10.7,True,False,-3.0,-9.0,-3.0,6.0
2026-03-28,C_screm,C-derivati,DOPPIA_CHANCE,1X,1.56,46.0,57.61,5,1,-10.13,True,True,2.8,14.0,2.8,-11.2
2026-03-28,C,C,GOL,Goal,1.75,73.0,69.86,6,7,22.26,False,False,-6.0,-36.0,-42.0,-6.0
2026-03-28,C,C,SEGNO,1,1.96,64.0,60.61,6,5,18.8,False,False,-6.0,-36.0,-30.0,6.0
2026-03-28,C,C,GOL,Goal,1.65,73.0,69.86,6,6,15.27,False,True,3.9,23.4,23.4,0.0
2026-03-28,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.71,60.0,63.64,8,3,8.82,False,True,5.68,45.44,17.04,-28.4
2026-03-28,C,C,SEGNO,1,1.7,49.0,42.86,4,1,-27.14,True,True,2.8,11.2,2.8,-8.399999999999999
2026-03-28,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.51,84.0,59.58,10,1,-10.03,True,True,5.1,51.0,5.1,-45.9
2026-03-28,MC_hw,C-derivati,SEGNO,1,2.2,75.0,42.11,2,1,-7.36,True,False,-2.0,-4.0,-2.0,2.0
2026-03-28,C,C,SEGNO,1,1.71,57.0,60.55,10,1,3.54,False,True,7.1,71.0,7.1,-63.9
2026-03-28,A,A,GOL,Under 2.5,1.5,57.4,63.16,7,1,-5.26,True,False,-7.0,-49.0,-7.0,42.0
2026-03-28,C_screm_o15,C-derivati,GOL,Over 1.5,1.37,85.0,70.81,5,1,-2.99,True,True,1.85,9.25,1.85,-7.4
2026-03-28,C,C,GOL,Goal,1.7,62.0,55.32,2,1,-5.96,True,False,-2.0,-4.0,-2.0,2.0
2026-03-28,C,C,SEGNO,1,1.6,42.0,42.86,1,1,-31.42,True,True,0.6,0.6,0.6,0.0
2026-03-28,C,C,GOL,Goal,1.95,61.0,55.32,2,2,7.87,False,False,-2.0,-4.0,-4.0,0.0
2026-03-28,C_hw,C-derivati,SEGNO,1,2.05,75.0,42.11,1,1,-13.67,True,True,1.05,1.05,1.05,0.0
2026-03-28,C_screm_o15,C-derivati,GOL,Over 1.5,1.35,85.0,70.81,5,1,-4.41,True,True,1.75,8.75,1.75,-7.0
2026-03-28,A,A,GOL,Under 2.5,1.5,64.5,62.5,6,1,-6.25,True,True,3.0,18.0,3.0,-15.0
2026-03-28,C,C,SEGNO,1,1.86,44.0,42.86,1,1,-20.28,True,False,-1.0,-1.0,-1.0,0.0
2026-03-28,C,C,SEGNO,1,1.96,54.0,60.55,2,5,18.68,False,False,-2.0,-4.0,-10.0,-6.0
2026-03-28,C,C,GOL,Goal,1.97,61.0,55.32,2,2,8.98,False,True,1.94,3.88,3.88,0.0
2026-03-28,A,A,GOL,Under 2.5,1.5,58.6,63.16,7,1,-5.26,True,False,-7.0,-49.0,-7.0,42.0
2026-03-28,C,C,GOL,Goal,1.65,76.0,69.86,5,6,15.27,False,False,-5.0,-25.0,-30.0,-5.0
2026-03-29,C,C,SEGNO,1,1.67,71.0,57.89,9,1,-3.32,True,True,6.03,54.27,6.03,-48.24
2026-03-29,C,C,SEGNO,1,1.53,90.0,67.35,10,1,3.05,False,True,5.3,53.0,5.3,-47.7
2026-03-29,A+S,A+S,GOL,Over 2.5,1.55,61.8,66.38,6,1,2.89,False,True,3.3,19.799999999999997,3.3,-16.499999999999996
2026-03-29,C,C,GOL,Goal,2.0,66.0,55.32,3,3,10.64,False,True,3.0,9.0,9.0,0.0
2026-03-29,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.44,49.0,57.61,4,1,-17.04,True,True,1.76,7.04,1.76,-5.28
2026-03-29,C,C,GOL,Goal,1.83,75.0,69.86,5,8,27.84,False,True,4.15,20.75,33.2,12.450000000000003
2026-03-29,C,C,GOL,Goal,1.77,63.0,55.32,4,1,-2.08,True,True,3.08,12.32,3.08,-9.24
2026-03-29,C,C,GOL,Goal,1.97,60.0,55.32,2,2,8.98,False,False,-2.0,-4.0,-4.0,0.0
2026-03-29,C,C,GOL,Goal,1.9,62.0,55.32,2,1,5.11,False,False,-2.0,-4.0,-2.0,2.0
2026-03-29,C,C,SEGNO,1,1.8,67.0,60.61,9,3,9.1,False,False,-9.0,-81.0,-27.0,54.0
2026-03-29,C,C,GOL,Goal,1.95,59.0,44.83,2,1,-12.58,True,False,-2.0,-4.0,-2.0,2.0
2026-03-29,C,C,GOL,Goal,2.05,64.0,55.32,4,3,13.41,False,True,4.2,16.8,12.600000000000001,-4.199999999999999
2026-03-29,C_dc_conv,C-derivati,DOPPIA_CHANCE,X2,1.4,70.0,51.11,5,1,-28.45,True,False,-5.0,-25.0,-5.0,20.0
2026-03-30,C,C,GOL,Goal,1.87,71.0,69.86,7,9,30.64,False,True,6.09,42.629999999999995,54.81,12.180000000000007
2026-03-31,S,S,GOL,Under 3.5,1.38,54.3,63.36,3,1,-12.57,True,True,1.14,3.42,1.14,-2.2800000000000002
2026-03-31,A,A,GOL,Under 2.5,1.4,63.8,62.5,5,1,-12.5,True,True,2.0,10.0,2.0,-8.0
2026-04-01,C,C,GOL,Goal,2.15,59.0,44.83,2,1,-3.62,True,True,2.3,4.6,2.3,-2.3
2026-04-01,MC_hw,C-derivati,SEGNO,1,2.1,75.0,42.11,2,1,-11.57,True,False,-2.0,-4.0,-2.0,2.0
2026-04-01,A+S,A+S,GOL,Over 2.5,1.65,56.2,61.32,7,1,1.18,False,True,4.55,31.849999999999998,4.55,-27.299999999999997
2026-04-02,C_screm,C-derivati,GOL,Over 1.5,1.57,60.0,64.81,2,1,1.75,False,False,-2.0,-4.0,-2.0,2.0
2026-04-02,C_screm,C-derivati,GOL,Over 1.5,1.5,79.0,55.0,8,1,-17.5,True,True,4.0,32.0,4.0,-28.0
2026-04-02,C_diamond_segno1,C-derivati,SEGNO,1,2.25,79.0,42.11,1,1,-5.25,True,False,-1.0,-1.0,-1.0,0.0
2026-04-02,C,C,GOL,Goal,1.45,73.0,69.86,6,1,1.3,False,False,-6.0,-36.0,-6.0,30.0
2026-04-02,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,2.1,70.0,51.11,9,2,7.33,False,False,-9.0,-81.0,-18.0,63.0
2026-04-02,C,C,GOL,Goal,1.97,58.0,44.83,2,1,-11.68,True,False,-2.0,-4.0,-2.0,2.0
2026-04-02,C,C,GOL,Goal,1.97,64.0,55.32,4,2,8.98,False,True,3.88,15.52,7.76,-7.76
2026-04-02,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.5,51.0,70.77,7,3,6.15,False,True,3.5,24.5,10.5,-14.0
2026-04-02,A,A,GOL,Under 2.5,1.75,54.0,63.16,7,4,10.53,False,True,5.25,36.75,21.0,-15.75
2026-04-02,A_u25_segno_extra,Altro,SEGNO,2,2.9,70.0,47.01,7,5,36.33,False,False,-7.0,-49.0,-35.0,14.0
2026-04-02,C,C,SEGNO,1,2.05,57.0,60.55,10,6,24.13,False,True,10.5,105.0,63.0,-42.0
2026-04-02,C,C,SEGNO,1,1.85,46.0,42.86,5,1,-20.71,True,True,4.25,21.25,4.25,-17.0
2026-04-02,A,A,GOL,Under 2.5,1.63,56.5,63.16,6,1,2.95,False,False,-6.0,-36.0,-6.0,30.0
2026-04-02,C_hw_mc_conv,C-derivati,GOL,Over 1.5,1.45,75.0,55.0,5,1,-20.25,True,True,2.25,11.25,2.25,-9.0
2026-04-02,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.55,53.0,70.77,7,4,9.69,False,True,3.85,26.95,15.4,-11.549999999999999
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.84,43.0,57.61,1,2,6.0,False,True,0.84,0.84,1.68,0.84
2026-04-03,A+S,A+S,GOL,Over 2.5,1.45,62.5,66.38,6,1,-3.75,True,False,-6.0,-36.0,-6.0,30.0
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.58,47.0,57.61,5,1,-8.98,True,True,2.9,14.5,2.9,-11.6
2026-04-03,A+S,A+S,GOL,Over 2.5,1.55,62.1,66.38,6,1,2.89,False,True,3.3,19.799999999999997,3.3,-16.499999999999996
2026-04-03,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,1.45,70.0,51.11,6,1,-25.89,True,True,2.7,16.200000000000003,2.7,-13.500000000000004
2026-04-03,C,C,GOL,Goal,1.35,69.0,55.32,7,1,-25.32,True,True,2.45,17.150000000000002,2.45,-14.700000000000003
2026-04-03,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,2.75,70.0,51.11,6,6,40.55,False,True,10.5,63.0,63.0,0.0
2026-04-03,C,C,GOL,Goal,1.87,58.0,44.83,2,1,-16.17,True,False,-2.0,-4.0,-2.0,2.0
2026-04-03,C,C,SEGNO,2,4.33,43.0,42.86,1,6,85.58,False,True,3.33,3.33,19.98,16.65
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.59,48.0,57.61,4,1,-8.4,True,False,-4.0,-16.0,-4.0,12.0
2026-04-03,C,C,GOL,Goal,1.7,67.0,55.32,3,1,-5.96,True,True,2.1,6.300000000000001,2.1,-4.200000000000001
2026-04-03,C_as_u25_rec,C-derivati,GOL,Under 2.5,2.65,67.0,64.81,3,10,71.75,False,False,-3.0,-9.0,-30.0,-21.0
2026-04-03,C,C,SEGNO,1,2.01,59.0,60.55,10,5,21.71,False,False,-10.0,-100.0,-50.0,50.0
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.9,57.0,70.77,10,10,34.46,False,True,9.0,90.0,90.0,0.0
2026-04-03,C_diamond_segno1,C-derivati,SEGNO,1,1.73,71.0,42.11,9,1,-27.15,True,False,-9.0,-81.0,-9.0,72.0
2026-04-03,A+S,A+S,GOL,Over 2.5,1.47,59.9,61.32,7,1,-9.86,True,True,3.29,23.03,3.29,-19.740000000000002
2026-04-03,C,C,GOL,Goal,1.77,61.0,55.32,2,1,-2.08,True,True,1.54,3.08,1.54,-1.54
2026-04-03,C_dc_conv,C-derivati,DOPPIA_CHANCE,1X,1.62,70.0,51.11,9,1,-17.2,True,False,-9.0,-81.0,-9.0,72.0
2026-04-03,C,C,GOL,Goal,2.2,63.0,55.32,4,5,21.7,False,False,-4.0,-16.0,-20.0,-4.0
2026-04-03,C,C,GOL,Goal,1.7,74.0,69.86,6,7,18.76,False,True,4.2,25.200000000000003,29.400000000000002,4.199999999999999
2026-04-03,C_screm,C-derivati,GOL,Over 1.5,1.55,67.0,64.81,3,1,0.46,False,True,1.65,4.949999999999999,1.65,-3.2999999999999994
2026-04-03,C,C,SEGNO,2,5.0,44.0,42.86,1,7,114.3,False,True,4.0,4.0,28.0,24.0
2026-04-03,A,A,GOL,Under 3.5,1.4,53.4,63.16,3,1,-11.58,True,True,1.2,3.5999999999999996,1.2,-2.3999999999999995
2026-04-03,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,2.92,70.0,51.11,9,6,49.24,False,False,-9.0,-81.0,-54.0,27.0
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,X2,2.13,44.0,57.61,1,5,22.71,False,True,1.13,1.13,5.6499999999999995,4.52
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.42,42.0,57.61,1,1,-18.19,True,False,-1.0,-1.0,-1.0,0.0
2026-04-03,C,C,SEGNO,2,3.7,50.0,60.55,4,10,124.03,False,False,-4.0,-16.0,-40.0,-24.0
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.69,50.0,70.77,4,7,19.6,False,True,2.76,11.04,19.32,8.280000000000001
2026-04-03,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,1.7,70.0,51.11,6,1,-13.11,True,True,4.2,25.200000000000003,4.2,-21.000000000000004
2026-04-03,C,C,SEGNO,1,1.85,60.0,60.61,8,4,12.13,False,True,6.8,54.4,27.2,-27.2
2026-04-03,A,A,GOL,Under 2.5,1.4,62.4,62.5,5,1,-12.5,True,True,2.0,10.0,2.0,-8.0
2026-04-03,C,C,GOL,Goal,1.75,68.0,55.32,3,1,-3.19,True,True,2.25,6.75,2.25,-4.5
2026-04-03,C_screm,C-derivati,GOL,Over 2.5,1.6,75.0,55.0,5,1,-12.0,True,True,3.0,15.0,3.0,-12.0
2026-04-03,C,C,SEGNO,2,4.5,42.0,42.86,1,7,92.87,False,False,-1.0,-1.0,-7.0,-6.0
2026-04-03,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,2.6,70.0,51.11,6,5,32.89,False,False,-6.0,-36.0,-30.0,6.0
2026-04-03,C,C,SEGNO,1,1.7,47.0,42.86,5,1,-27.14,True,False,-5.0,-25.0,-5.0,20.0
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.55,40.0,57.61,3,1,-10.7,True,False,-3.0,-9.0,-3.0,6.0
2026-04-03,C,C,SEGNO,1,1.75,42.0,42.86,1,1,-25.0,True,False,-1.0,-1.0,-1.0,0.0
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.89,40.0,57.61,3,2,8.88,False,False,-3.0,-9.0,-6.0,3.0
2026-04-03,C,C,GOL,Goal,1.93,59.0,44.83,2,1,-13.48,True,True,1.86,3.72,1.86,-1.86
2026-04-03,C,C,SEGNO,2,4.5,40.0,42.86,3,7,92.87,False,False,-3.0,-9.0,-21.0,-12.0
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.43,71.0,51.11,9,1,-26.91,True,True,3.87,34.83,3.87,-30.959999999999997
2026-04-03,C,C,SEGNO,1,1.81,51.0,60.55,7,3,9.6,False,False,-7.0,-49.0,-21.0,28.0
2026-04-03,A,A,GOL,Under 2.5,1.67,59.5,63.16,6,2,5.48,False,True,4.02,24.119999999999997,8.04,-16.08
2026-04-03,C_diamond_segno1,C-derivati,SEGNO,1,1.5,71.0,42.11,9,1,-36.84,True,False,-9.0,-81.0,-9.0,72.0
2026-04-03,A+S,A+S,GOL,Over 2.5,1.38,62.6,66.38,6,1,-8.4,True,False,-6.0,-36.0,-6.0,30.0
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.97,42.0,57.61,1,3,13.49,False,False,-1.0,-1.0,-3.0,-2.0
2026-04-03,C_xdraw,C-derivati,SEGNO,X,3.5,70.0,42.11,1,5,47.38,False,False,-1.0,-1.0,-5.0,-4.0
2026-04-03,C_screm_u25,C-derivati,GOL,Under 2.5,1.65,70.0,55.0,10,1,-9.25,True,True,6.5,65.0,6.5,-58.5
2026-04-03,MC_hw,C-derivati,SEGNO,1,1.75,75.0,42.11,2,1,-26.31,True,False,-2.0,-4.0,-2.0,2.0
2026-04-03,C,C,SEGNO,2,4.8,40.0,42.86,3,7,105.73,False,False,-3.0,-9.0,-21.0,-12.0
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,X2,2.02,40.0,57.61,3,4,16.37,False,False,-3.0,-9.0,-12.0,-3.0
2026-04-03,ASC_diamond_o25_L3,Altro,GOL,Over 2.5,1.38,70.0,69.26,7,1,-4.42,True,True,2.66,18.62,2.66,-15.96
2026-04-03,C,C,GOL,Goal,1.92,68.0,55.32,3,2,6.21,False,False,-3.0,-9.0,-6.0,3.0
2026-04-03,C,C,SEGNO,1,1.53,82.0,67.35,10,1,3.05,False,True,5.3,53.0,5.3,-47.7
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,1X,1.52,64.0,63.64,6,1,-3.27,True,False,-6.0,-36.0,-6.0,30.0
2026-04-03,C,C,GOL,Goal,1.7,63.0,55.32,4,1,-5.96,True,False,-4.0,-16.0,-4.0,12.0
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,1X,1.57,52.0,70.77,7,5,11.11,False,True,3.99,27.93,19.950000000000003,-7.979999999999997
2026-04-03,C,C,SEGNO,1,2.0,50.0,60.55,4,5,21.1,False,True,4.0,16.0,20.0,4.0
2026-04-03,C_mc_conv,C-derivati,GOL,Over 1.5,1.35,69.0,64.81,7,1,-12.51,True,True,2.45,17.150000000000002,2.45,-14.700000000000003
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,1X,1.46,46.0,57.61,5,1,-15.89,True,False,-5.0,-25.0,-5.0,20.0
2026-04-03,A,A,GOL,Under 2.5,1.43,57.0,63.16,6,1,-9.68,True,False,-6.0,-36.0,-6.0,30.0
2026-04-03,MC_hw,C-derivati,SEGNO,1,2.0,75.0,42.11,2,1,-15.78,True,False,-2.0,-4.0,-2.0,2.0
2026-04-03,A+S,A+S,GOL,Over 2.5,1.6,56.5,61.32,7,1,-1.89,True,True,4.2,29.400000000000002,4.2,-25.200000000000003
2026-04-03,C_screm,C-derivati,DOPPIA_CHANCE,1X,1.42,51.0,70.77,7,1,0.49,False,False,-7.0,-49.0,-7.0,42.0
2026-04-03,C_as_u25_rec,C-derivati,GOL,Under 2.5,2.45,67.0,64.81,7,10,58.78,False,False,-7.0,-49.0,-70.0,-21.0
2026-04-04,C_screm,C-derivati,GOL,Over 1.5,1.47,51.0,70.13,9,2,3.09,False,True,4.23,38.07000000000001,8.46,-29.610000000000007
2026-04-04,C,C,GOL,Goal,1.83,75.0,69.86,5,8,27.84,False,True,4.15,20.75,33.2,12.450000000000003
2026-04-04,C,C,SEGNO,1,1.75,68.0,60.61,9,2,6.07,False,True,6.75,60.75,13.5,-47.25
2026-04-04,C_combo96_dc_s4_conv,C-derivati,GOL,NoGoal,1.7,70.0,55.0,1,1,-6.5,True,True,0.7,0.7,0.7,0.0
2026-04-04,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.47,59.0,70.77,10,2,4.03,False,True,4.7,47.0,9.4,-37.6
2026-04-04,A+S_o25_s6_conv,A+S,GOL,Goal,1.47,70.0,70.21,1,2,3.21,False,False,-1.0,-1.0,-2.0,-1.0
2026-04-04,C,C,SEGNO,1,1.6,84.0,67.35,10,3,7.76,False,True,6.0,60.0,18.0,-42.0
2026-04-04,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.46,63.0,63.64,6,1,-7.09,True,True,2.76,16.56,2.76,-13.799999999999999
2026-04-04,C,C,GOL,Goal,1.5,73.0,69.86,6,2,4.79,False,False,-6.0,-36.0,-12.0,24.0
2026-04-04,C_screm_dc_s1_conv,C-derivati,GOL,Under 2.5,1.7,63.0,64.81,1,4,10.18,False,True,0.7,0.7,2.8,2.0999999999999996
2026-04-04,C_screm_gol_s5_q160_conv,C-derivati,GOL,NoGoal,2.4,60.0,64.81,1,10,55.54,False,False,-1.0,-1.0,-10.0,-9.0
2026-04-04,C_screm_dc_s4_conv,C-derivati,GOL,NoGoal,2.1,70.0,55.0,1,4,15.5,False,False,-1.0,-1.0,-4.0,-3.0
2026-04-04,C,C,SEGNO,1,3.3,46.0,42.86,5,5,41.44,False,True,11.5,57.5,57.5,0.0
2026-04-04,C,C,SEGNO,1,1.53,52.0,60.55,7,1,-7.36,True,False,-7.0,-49.0,-7.0,42.0
2026-04-04,C,C,SEGNO,2,2.0,61.0,60.61,8,5,21.22,False,False,-8.0,-64.0,-40.0,24.0
2026-04-04,C_diamond_goal,C-derivati,GOL,Goal,1.35,82.0,70.81,4,1,-4.41,True,True,1.4,5.6,1.4,-4.199999999999999
2026-04-04,C_goal_conv_gol_s1_conv,C-derivati,GOL,NoGoal,1.73,80.0,70.81,1,8,22.5,False,False,-1.0,-1.0,-8.0,-7.0
2026-04-04,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.8,72.0,55.0,1,1,-1.0,True,False,-1.0,-1.0,-1.0,0.0
2026-04-04,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,3.67,70.0,51.11,9,8,87.57,False,True,24.03,216.27,192.24,-24.03
2026-04-04,A+S,A+S,GOL,Over 1.5,1.38,52.5,61.32,4,1,-15.38,True,False,-4.0,-16.0,-4.0,12.0
2026-04-04,C_screm,C-derivati,GOL,Over 2.5,1.48,62.0,64.81,2,1,-4.08,True,True,0.96,1.92,0.96,-0.96
2026-04-04,C,C,SEGNO,1,1.57,49.0,42.86,4,1,-32.71,True,False,-4.0,-16.0,-4.0,12.0
2026-04-04,C_screm_gol_s1_conv,C-derivati,GOL,NoGoal,1.7,80.0,70.81,1,7,20.38,False,True,0.7,0.7,4.8999999999999995,4.199999999999999
2026-04-04,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.59,68.0,63.64,9,1,1.19,False,True,5.31,47.79,5.31,-42.48
2026-04-04,C,C,GOL,Goal,1.47,67.0,55.32,3,1,-18.68,True,True,1.41,4.2299999999999995,1.41,-2.8199999999999994
2026-04-04,C_diamond_segno1,C-derivati,SEGNO,1,1.62,71.0,42.11,9,1,-31.78,True,False,-9.0,-81.0,-9.0,72.0
